Input File Name,Date Created,Time Range[min],m/z Range,Noise Limit[cts],a
GrobMix_VF200_GC.csv,20240701_093240,[2-15],[50-200],0.0,1.0
RT(ms),RT(min),TIC[cts],TIC[cts] denoised,Difference,x,y,H,S,L,R,G,B
155678.0,2.5946333408355713,14735.0,14735.0,9.057762145996094,69.0,28.0,0.5845915576053085,0.6401292641469986,0.9835992455482483,248.1406638807462,250.77738624809425,253.49495134886044
155958.0,2.599299907684326,13328.0,13328.0,9.873738288879395,74.0,4.0,0.5650616185125749,0.7464281213938389,0.9851652979850769,248.39352610330334,251.83626060964647,254.04077586908588
156237.0,2.603950023651123,13414.0,13414.0,9.920256614685059,70.0,4.0,0.5693502134320475,0.7555205003514893,0.9850695729255676,248.31627894391693,251.67540407799214,254.06920324812256
156516.0,2.608599901199341,13581.0,13581.0,9.532440185546875,71.0,5.0,0.5687786350843935,0.7481567764122057,0.984883725643158,248.26146754999004,251.6490385119615,254.02923252802051
156796.0,2.613266706466675,14307.0,14307.0,11.584125518798828,72.0,4.0,0.5672188977378395,0.7509061551388774,0.9840756058692932,247.89005947642045,251.52891701226332,253.9884995169191
157075.0,2.6179165840148926,13377.0,13377.0,9.11685562133789,55.0,231.0,0.9027483539617686,0.7008206317327998,0.9851107597351074,253.86408885841058,248.5423986064942,251.64765742672108
157354.0,2.6225666999816895,13515.0,13515.0,8.522710800170898,55.0,231.0,0.9027483539617686,0.7008206317327998,0.9849571585655212,253.85237051168568,248.47578035673016,251.61307381258442
157634.0,2.6272332668304443,12906.0,12906.0,10.71427059173584,73.0,4.0,0.5661434840304798,0.7486499447108067,0.985634982585907,248.5945563387345,251.90261049164891,254.07928478007807
157913.0,2.631883382797241,14063.0,14063.0,8.841888427734375,56.0,229.0,0.9023273637945367,0.688556430300795,0.9843472242355347,253.75688612825454,248.26019823186815,251.48145421530046
158192.0,2.636533260345459,14335.0,14335.0,10.395620346069336,59.0,228.0,0.9047832473871972,0.6745212037340359,0.9840444326400757,253.67573429119756,248.18692635524104,251.322685159504
158472.0,2.641200065612793,15552.0,15552.0,11.209688186645508,34.0,246.0,0.8936819919370147,0.8371332050968592,0.9826898574829102,254.28109190507587,246.8907354112083,251.6051032990284
158751.0,2.6458499431610107,15160.0,15160.0,12.149734497070312,75.0,5.0,0.5644405292045783,0.7391402676459123,0.9831262230873108,247.51680445148637,251.41822299622848,253.87756932304214
159030.0,2.6505000591278076,13758.0,13758.0,11.37909984588623,75.0,4.0,0.5639733438250351,0.7442409931612047,0.9846866726875305,248.18891602377334,251.77026618747288,254.00128704686722
159310.0,2.6551666259765625,12675.0,12675.0,10.439309120178223,76.0,5.0,0.5633396726488251,0.736973246157356,0.985892117023468,248.7512211010105,252.03859265183013,254.0537585809582
159589.0,2.6598167419433594,14373.0,14373.0,9.276958465576172,128.0,6.0,0.4993450450836778,0.6738368736250816,0.9840021729469299,248.17167303107706,253.6694351718572,253.64783045379994
159868.0,2.664466619491577,12448.0,12448.0,9.939556121826172,74.0,4.0,0.5650616185125749,0.7464281213938389,0.9861447811126709,248.82972830731086,252.04515117919337,254.1041100601513
160148.0,2.669133424758911,13970.0,13970.0,9.331422805786133,29.0,2.0,0.6059082501712737,0.8847896636730757,0.9844506978988647,247.52667321122482,250.08454525267098,254.5431827171962
160427.0,2.673783302307129,13759.0,13759.0,10.692434310913086,72.0,3.0,0.5667402960518866,0.7559681800666984,0.9846855998039246,248.1426421425155,251.6826566999851,254.047013757486
160706.0,2.678433418273926,14090.0,14090.0,9.399614334106445,29.0,0.0,0.6046884587075049,0.8935412658901208,0.9843171834945679,247.42750464430327,250.0851627873625,254.57425893792634
160986.0,2.6830999851226807,14240.0,14240.0,7.612948417663574,72.0,4.0,0.5672188977378395,0.7509061551388774,0.9841501712799072,247.9233515207036,251.54517023521998,253.9932358320491
161265.0,2.6877501010894775,13485.0,13485.0,10.576788902282715,71.0,4.0,0.5682878198571557,0.7531964436569046,0.9849905371665955,248.28979310051506,251.69306434698117,254.05538085444863
161544.0,2.6923999786376953,13562.0,13562.0,9.855042457580566,70.0,4.0,0.5693502134320475,0.7555205003514893,0.9849048256874084,248.24252856965592,251.63871939419738,254.0589325309224
