Input File Name,Date Created,Time Range[min],m/z Range,Noise Limit[cts],a
GrobMix_MegaLAP_GC.csv,20240701_110647,[2-15],[50-200],0.0,1.0
RT(ms),RT(min),TIC[cts],TIC[cts] denoised,Difference,x,y,H,S,L,R,G,B
311816.0,5.196933269500732,34996.0,34996.0,11.512260437011719,20.0,108.0,0.7214405738085206,0.6059172526277088,0.9927559494972229,252.76917852163848,252.03349685126437,254.2720373923193
312095.0,5.201583385467529,34772.0,34772.0,11.351737976074219,19.0,106.0,0.7188657102252042,0.6134341224041879,0.9928023219108582,252.74394223671248,252.0386902450689,254.29049392946877
312375.0,5.206250190734863,29721.0,29721.0,12.95620346069336,20.0,107.0,0.7200096023004879,0.6069316378900472,0.9938479065895081,253.08855386171797,252.4790716471535,254.38336071349562
312654.0,5.210899829864502,28812.0,28812.0,11.156088829040527,21.0,108.0,0.7211782085554138,0.6004611837729338,0.9940360188484192,253.16334737561124,252.56599431486606,254.39237529782773
312933.0,5.215549945831299,27747.0,27747.0,12.201028823852539,19.0,107.0,0.720279601738044,0.6123802835557431,0.9942564964294434,253.2155361211772,252.63851846149709,254.43229471751903
313213.0,5.220216751098633,24917.0,24917.0,12.999253273010254,10.0,101.0,0.7146961440659562,0.6680147845691156,0.9948422908782959,253.3125755008097,252.8062005572751,254.5633677906558
313492.0,5.22486686706543,24834.0,24834.0,12.149467468261719,17.0,106.0,0.7194153335916568,0.6243181594088288,0.9948594570159912,253.3888028938702,252.87078128387247,254.50754179428304
313771.0,5.229516506195068,25054.0,25054.0,13.072189331054688,26.0,119.0,0.7367027802195831,0.5648828698681801,0.9948139190673828,253.55834834309894,252.93051965063336,254.42457907373188
314051.0,5.234183311462402,24460.0,24460.0,7.493167877197266,79.0,9.0,0.5618289901887671,0.7101071825352823,0.9949368834495544,252.79208964537278,253.94549149563045,254.62572091389998
314330.0,5.238833427429199,25484.0,25484.0,13.516998291015625,43.0,242.0,0.8988138843433651,0.7892102058024302,0.9947249293327332,254.71645757961565,252.59325638007826,253.88228727291042
314609.0,5.243483543395996,24730.0,24730.0,10.874686241149902,78.0,10.0,0.5634570920212915,0.707112218357348,0.9948809742927551,252.7716184106146,253.91480485699017,254.61767847869052
